user_id,tenure_months,active_days_30d,sessions_30d,family_members,features_used,support_tickets_90d,price_tier,months_since_last_active,autopay,prior_offers,acquisition_channel,mrr,annual_value
7337,13.7,6,11,5,6,0,0,8.01,1,0,paid_search,9.24,110.88
7338,13.5,6,28,5,3,0,2,1.03,0,3,paid_search,21.97,263.64
7341,18.6,4,16,6,5,2,1,1.85,1,0,organic,14.91,178.92
7347,3.4,1,14,4,5,1,1,1.72,0,0,paid_search,15.15,181.8
7357,14.1,0,0,3,6,1,1,5.24,1,0,organic,13.46,161.52
7362,24.8,4,13,1,2,1,0,1.0,1,0,organic,7.43,89.16
7363,78.1,7,18,2,2,0,0,2.51,1,2,organic,8.12,97.44
7367,42.1,1,4,1,3,0,1,5.55,0,1,referral,13.7,164.4
7370,13.7,3,14,2,2,2,2,0.26,1,0,referral,20.44,245.28
7375,4.0,4,8,1,2,0,2,4.35,0,0,paid_search,19.2,230.4
7376,34.6,4,10,1,2,0,0,0.6,1,0,referral,7.43,89.16
7379,35.0,3,13,6,8,0,1,1.68,1,1,paid_search,15.37,184.44
7383,39.1,6,23,5,6,0,1,0.66,1,0,paid_search,15.29,183.48
7390,6.8,6,22,5,5,0,1,2.12,1,1,organic,14.07,168.84
7397,6.0,0,3,1,6,0,2,0.83,1,0,organic,18.51,222.12
7398,10.1,0,7,6,5,1,0,0.93,1,0,organic,9.57,114.84
7402,13.5,7,24,6,3,1,1,1.58,0,1,referral,14.65,175.8
7405,34.2,5,18,3,8,0,0,0.98,1,1,app_store,8.09,97.08
7406,28.1,1,3,2,7,1,1,3.24,1,0,app_store,13.81,165.72
7411,7.8,6,22,2,2,0,1,0.84,0,0,organic,12.63,151.56
7412,30.4,3,16,2,3,1,1,0.99,1,3,organic,13.26,159.12
7439,16.5,2,2,3,8,0,1,1.34,1,0,paid_search,14.11,169.32
7440,7.5,6,14,3,8,0,0,2.38,1,0,paid_search,8.85,106.2
7442,4.2,5,22,6,8,1,0,0.16,1,1,organic,8.34,100.08
7444,6.8,3,0,1,7,2,1,4.39,1,2,referral,12.99,155.88
7447,4.5,1,7,3,7,0,1,4.32,0,1,organic,13.22,158.64
7452,31.1,4,16,4,6,0,1,1.45,1,1,organic,12.92,155.04
7464,6.3,6,5,5,3,0,0,0.4,0,0,paid_search,8.67,104.04
7467,19.2,3,10,1,1,1,0,1.28,0,1,app_store,7.77,93.24
7476,17.3,7,22,3,5,0,0,1.1,1,0,organic,8.27,99.24
7478,7.7,7,16,2,6,1,0,2.46,1,0,organic,7.79,93.48
7479,9.9,6,10,1,4,0,0,1.3,0,0,organic,8.54,102.48
7480,18.0,0,0,4,5,0,0,0.39,1,3,organic,8.59,103.08
7489,5.9,4,7,4,4,1,1,3.2,1,0,organic,14.35,172.2
7491,27.3,2,0,2,8,0,1,1.28,1,0,organic,13.44,161.28
7492,4.1,3,1,2,5,0,0,0.45,0,0,organic,8.48,101.76
7498,14.9,5,23,6,6,0,1,3.93,1,3,organic,13.46,161.52
7500,59.1,3,11,4,7,0,0,3.08,0,0,organic,9.27,111.24
7502,15.2,7,33,3,5,1,1,11.03,1,0,paid_search,14.41,172.92
7506,13.6,2,7,4,4,0,2,3.01,0,0,organic,22.52,270.24
7514,16.9,5,6,3,2,0,1,1.9,0,0,organic,14.95,179.4
7520,26.7,6,15,6,4,0,0,0.41,1,0,paid_search,9.79,117.48
7522,5.0,2,13,5,1,0,0,2.04,1,0,app_store,9.08,108.96
7524,58.9,2,2,5,6,1,2,2.36,1,0,organic,23.59,283.08
7526,16.6,0,4,5,6,0,0,0.96,1,1,organic,9.29,111.48
7528,26.2,5,11,4,7,0,0,1.85,1,0,referral,9.5,114.0
7533,17.6,5,4,1,7,0,1,1.6,1,1,organic,13.52,162.24
7535,24.3,3,11,1,3,1,1,1.0,0,1,referral,11.9,142.8
7546,6.7,2,8,2,1,0,2,1.13,1,1,paid_search,18.88,226.56
7547,0.6,2,2,4,2,0,2,3.86,1,1,organic,20.59,247.08
7552,27.4,3,13,5,5,1,1,1.14,1,0,app_store,13.51,162.12
7565,14.4,2,7,5,6,1,0,0.6,1,1,app_store,9.06,108.72
7582,20.7,1,0,4,2,1,0,0.46,0,0,paid_search,8.8,105.6
7583,20.9,7,22,2,3,1,1,0.59,1,2,paid_search,13.4,160.8
7588,9.5,5,15,1,6,0,0,1.86,0,2,app_store,7.65,91.8
7590,14.9,3,18,3,3,0,0,1.04,0,1,paid_search,8.75,105.0
7596,7.0,5,10,4,6,1,0,0.93,1,0,paid_search,9.39,112.68
7610,16.0,2,4,6,7,0,1,0.93,1,1,paid_search,14.09,169.08
7611,9.7,0,3,5,5,0,0,1.98,0,1,organic,9.78,117.36
7628,6.9,2,4,4,3,1,0,3.5,1,0,organic,9.09,109.08
7630,24.4,5,6,6,6,0,1,4.2,0,0,organic,15.71,188.52
7642,12.9,5,13,3,4,1,0,1.3,1,0,organic,8.84,106.08
7644,31.5,2,7,5,4,0,0,0.27,1,0,organic,9.02,108.24
7660,12.9,0,0,5,4,3,0,0.08,1,0,paid_search,9.16,109.92
7665,25.5,0,1,1,8,0,0,0.57,1,0,paid_search,7.36,88.32
7668,17.9,6,14,2,4,0,1,3.45,0,0,organic,12.33,147.96
7669,15.9,6,14,5,5,0,1,1.49,1,0,organic,13.25,159.0
7684,30.9,4,12,4,7,0,0,0.92,0,0,app_store,7.99,95.88
7686,12.5,7,24,3,7,1,0,0.57,0,0,referral,7.78,93.36
7688,10.2,5,7,4,3,0,0,0.6,1,0,referral,8.64,103.68
7691,25.7,3,8,6,6,0,0,1.72,0,0,paid_search,9.6,115.2
7692,18.8,5,8,1,5,1,0,5.02,1,2,referral,8.63,103.56
7700,8.3,4,10,4,6,0,0,2.41,1,0,referral,7.99,95.88
7711,21.2,1,5,1,5,0,1,5.4,1,0,organic,12.83,153.96
7713,35.2,4,11,1,2,0,1,3.29,1,0,app_store,14.21,170.52
7714,35.9,4,24,2,1,0,1,0.78,1,1,referral,13.35,160.2
7727,16.1,3,9,3,3,0,0,1.63,0,0,organic,9.1,109.2
7729,13.2,4,11,2,2,0,0,1.79,0,0,organic,8.33,99.96
7730,59.1,4,21,2,4,0,0,0.05,0,0,organic,7.85,94.2
7732,1.3,5,13,1,6,1,0,3.92,1,1,referral,8.42,101.04
7733,8.7,0,0,5,8,0,1,4.46,1,0,referral,15.5,186.0
7740,15.2,4,5,4,5,0,0,6.14,1,1,app_store,8.67,104.04
7747,12.9,7,20,2,6,0,1,1.4,1,0,referral,14.1,169.2
7753,23.8,5,18,2,8,0,0,3.19,1,1,referral,9.02,108.24
7756,6.9,2,6,1,5,0,0,3.34,1,1,paid_search,8.76,105.12
7758,30.9,6,22,6,5,0,0,3.18,0,0,organic,9.18,110.16
7782,1.3,3,0,3,6,0,0,2.28,1,0,paid_search,8.23,98.76
7790,21.9,2,9,1,5,0,1,1.74,0,1,paid_search,12.18,146.16
7791,12.4,5,16,1,1,1,0,1.0,1,0,organic,8.02,96.24
7795,11.3,5,12,3,8,0,1,0.27,1,1,paid_search,13.16,157.92
7798,15.0,6,18,2,2,1,0,3.83,1,1,paid_search,7.6,91.2
7808,9.6,1,2,1,8,0,1,1.74,1,0,organic,11.79,141.48
7809,9.1,5,12,2,8,1,2,0.44,0,1,organic,21.61,259.32
7810,7.6,6,12,2,6,0,0,2.45,1,1,paid_search,8.45,101.4
7812,6.6,2,15,5,3,1,0,1.69,1,0,referral,8.89,106.68
7815,14.7,3,10,3,2,0,2,0.83,1,2,organic,23.16,277.92
7819,17.0,5,5,1,5,1,0,1.06,0,1,organic,8.2,98.4
7822,4.1,4,12,6,2,0,1,4.03,1,0,app_store,16.13,193.56
7834,20.3,1,0,4,5,1,0,1.84,1,0,paid_search,9.2,110.4
7841,26.4,3,6,2,2,0,1,0.11,0,0,paid_search,14.44,173.28
7846,24.5,6,17,6,4,1,0,5.29,0,0,paid_search,8.64,103.68
7856,20.5,1,0,6,3,0,1,2.38,0,2,paid_search,14.83,177.96
7859,13.1,5,16,5,8,0,1,2.29,1,1,app_store,14.86,178.32
7865,6.9,2,12,4,1,1,0,1.22,0,1,referral,8.18,98.16
7866,10.1,3,11,6,2,0,0,0.48,1,0,referral,9.51,114.12
7868,17.5,1,1,2,1,2,0,1.78,1,1,organic,7.71,92.52
7876,46.9,3,7,3,5,0,0,1.99,1,0,organic,7.97,95.64
7879,4.1,6,16,3,6,2,1,4.08,1,1,organic,14.79,177.48
7889,14.2,1,1,2,3,0,0,1.92,1,0,organic,8.9,106.8
7890,2.9,1,2,5,3,2,0,0.88,1,1,organic,8.2,98.4
7892,29.2,6,14,2,6,0,2,3.95,1,0,referral,19.71,236.52
7893,12.1,3,14,6,4,1,0,0.83,1,0,paid_search,9.83,117.96
7903,24.1,1,0,2,1,0,1,2.38,1,1,organic,13.8,165.6
7913,35.8,2,4,4,5,0,1,3.11,1,0,paid_search,14.48,173.76
7918,30.0,4,10,5,5,0,1,1.32,1,0,paid_search,13.58,162.96
7928,8.4,1,1,5,3,1,2,1.32,1,0,paid_search,22.04,264.48
7932,31.8,2,4,1,1,1,0,2.27,1,0,paid_search,7.77,93.24
7933,23.6,3,14,6,1,0,0,0.93,0,1,paid_search,10.0,120.0
7937,49.9,4,13,6,1,2,0,3.05,1,1,referral,9.76,117.12
7943,15.8,4,9,4,5,0,1,4.83,1,0,organic,13.23,158.76
7945,13.1,0,0,6,7,0,0,10.15,1,0,organic,10.05,120.6
7956,28.9,7,17,1,1,1,0,2.77,1,1,organic,8.4,100.8
7957,17.8,1,4,6,4,1,1,1.09,1,0,referral,14.32,171.84
7961,14.1,4,6,6,2,2,1,0.65,1,0,app_store,14.37,172.44
7962,7.2,0,6,5,1,0,2,0.76,1,0,organic,20.17,242.04
7963,23.3,3,18,4,8,1,0,3.79,0,1,paid_search,7.94,95.28
7964,2.5,2,2,6,1,1,1,0.58,1,1,referral,13.45,161.4
7971,14.7,5,13,2,8,1,1,0.8,0,0,organic,14.4,172.8
7972,28.6,5,11,1,5,0,1,0.2,1,0,organic,13.48,161.76
7973,12.4,0,3,5,6,1,1,0.58,1,0,referral,15.52,186.24
7975,15.7,4,0,4,7,1,0,3.38,1,1,referral,9.03,108.36
7979,5.3,5,15,2,1,0,0,0.65,0,2,organic,7.78,93.36
8012,13.2,4,7,3,6,0,1,1.82,1,0,organic,14.26,171.12
8024,29.7,5,13,5,8,0,2,1.31,1,1,paid_search,21.33,255.96
8025,5.6,5,14,6,6,0,1,0.35,1,0,organic,13.5,162.0
8033,4.2,6,14,3,5,0,1,2.14,1,0,app_store,13.72,164.64
8040,20.9,5,21,5,1,1,0,0.22,1,2,referral,8.72,104.64
8044,10.5,0,0,4,2,0,1,0.52,1,1,organic,13.43,161.16
8049,23.3,1,3,2,3,0,0,2.24,1,0,organic,8.53,102.36
8058,7.3,2,0,4,3,2,1,1.78,1,1,organic,15.51,186.12
8063,29.2,3,1,1,4,0,0,0.1,1,1,organic,7.93,95.16
8070,9.8,0,6,2,8,0,2,1.68,0,1,app_store,22.21,266.52
8077,4.7,4,16,5,3,0,0,1.74,0,1,referral,8.64,103.68
8078,4.2,4,6,6,4,1,0,2.38,1,2,paid_search,9.14,109.68
8079,4.0,5,14,6,1,1,1,3.6,0,0,organic,15.71,188.52
8082,7.6,4,5,5,4,1,0,0.12,1,0,organic,9.48,113.76
8091,13.1,1,5,5,1,0,1,6.84,1,0,referral,15.09,181.08
8093,8.7,0,6,2,8,0,0,0.11,1,0,referral,8.62,103.44
8101,19.1,1,1,2,7,0,0,0.48,1,0,paid_search,8.74,104.88
8105,13.9,4,6,6,4,1,0,5.31,0,0,organic,9.82,117.84
8109,49.1,1,2,2,4,0,0,2.87,1,0,referral,7.74,92.88
8114,14.1,4,10,6,4,1,0,1.75,1,0,paid_search,8.99,107.88
8124,14.2,7,24,2,3,0,0,3.09,1,1,referral,8.17,98.04
8134,3.3,5,11,6,2,2,0,0.16,0,2,paid_search,8.82,105.84
8142,3.5,4,18,6,6,0,0,4.54,1,0,referral,9.73,116.76
8153,22.1,7,17,5,7,1,0,0.13,0,0,paid_search,8.97,107.64
8158,10.4,1,0,5,1,1,0,0.76,1,1,referral,9.63,115.56
8163,25.8,5,20,3,6,0,0,3.01,0,0,paid_search,9.27,111.24
8168,14.7,3,3,1,6,1,0,2.46,0,1,organic,7.33,87.96
8169,25.1,2,9,1,1,0,1,1.42,0,1,paid_search,12.33,147.96
8172,28.4,4,6,5,2,0,1,1.23,1,1,paid_search,15.93,191.16
8177,10.7,6,19,6,4,0,0,2.88,0,0,organic,9.41,112.92
8193,15.2,5,3,4,4,0,0,1.99,1,0,organic,9.42,113.04
8194,12.7,4,14,5,1,1,2,2.4,1,1,paid_search,22.92,275.04
8205,6.1,0,1,3,1,0,1,0.91,1,3,paid_search,14.78,177.36
8206,14.8,3,16,6,3,0,2,4.62,0,0,organic,21.18,254.16
8228,9.1,5,15,6,5,0,0,5.69,1,2,organic,9.97,119.64
8230,33.9,1,0,2,7,0,2,0.58,1,1,organic,21.99,263.88
8231,25.7,2,13,3,1,0,0,2.9,1,0,paid_search,7.65,91.8
8232,16.2,3,8,4,1,0,1,0.98,1,0,paid_search,13.32,159.84
8236,7.1,6,25,3,6,1,1,1.02,1,0,referral,13.82,165.84
8237,2.2,1,0,2,1,0,1,2.11,1,0,organic,13.47,161.64
8241,10.6,4,12,2,2,0,0,0.75,0,0,referral,8.66,103.92
8243,15.6,2,0,5,2,2,0,0.46,1,0,paid_search,8.1,97.2
8244,15.2,5,16,1,6,0,2,0.36,0,3,paid_search,21.85,262.2
8247,23.3,1,0,2,7,0,0,7.35,1,1,app_store,8.86,106.32
8251,34.5,6,28,5,7,0,1,6.77,1,2,referral,15.0,180.0
8253,13.7,5,18,5,5,0,0,3.16,0,0,paid_search,8.38,100.56
8254,27.6,5,26,5,6,1,0,1.24,0,0,app_store,9.8,117.6
8256,29.1,6,8,6,2,0,1,3.48,1,0,organic,13.64,163.68
8257,4.4,1,10,3,1,1,1,1.84,1,2,organic,12.5,150.0
8263,13.4,7,9,4,8,0,0,0.7,1,0,organic,8.22,98.64
8268,14.6,3,13,1,7,2,0,1.81,1,0,organic,8.24,98.88
8273,6.6,3,3,3,1,0,1,1.63,1,0,referral,13.24,158.88
8277,12.3,5,12,1,2,1,0,0.72,0,0,referral,7.92,95.04
8287,20.4,0,0,3,3,0,0,1.02,1,0,paid_search,8.89,106.68
8291,4.4,4,10,3,7,1,0,7.04,1,1,paid_search,8.31,99.72
8301,41.9,4,13,3,7,0,1,2.25,1,1,paid_search,13.47,161.64
8305,0.7,0,0,2,6,0,0,2.58,1,0,app_store,7.6,91.2
8316,28.9,3,4,2,1,0,1,0.58,0,0,organic,14.0,168.0
8319,24.1,2,4,4,1,0,0,1.08,1,0,paid_search,8.89,106.68
8321,23.1,6,22,1,5,0,0,2.17,1,1,paid_search,7.99,95.88
8324,23.2,2,7,5,3,0,1,1.0,1,1,paid_search,13.51,162.12
8329,23.3,2,7,4,5,1,0,1.35,0,0,app_store,8.51,102.12
8331,10.1,5,16,4,4,0,0,2.69,0,1,referral,9.26,111.12
8339,20.3,1,1,4,3,0,0,2.83,1,0,organic,7.89,94.68
8343,44.3,2,8,6,2,0,1,3.6,1,0,referral,15.04,180.48
8349,57.2,3,19,1,5,0,0,0.21,1,0,organic,8.22,98.64
8350,8.2,2,0,4,6,0,0,2.3,1,0,paid_search,9.26,111.12
8353,28.8,2,1,5,5,1,0,1.19,1,0,paid_search,8.9,106.8
8355,13.1,5,17,6,7,0,1,1.98,1,1,paid_search,14.9,178.8
8369,22.6,2,13,1,1,0,0,0.61,1,1,app_store,8.34,100.08
8373,13.9,0,0,2,1,0,0,3.34,0,0,app_store,7.73,92.76
8376,7.2,7,27,5,5,0,1,2.88,0,0,referral,14.74,176.88
8378,4.4,4,8,6,5,0,1,5.7,0,0,app_store,13.91,166.92
8382,11.8,6,21,1,6,0,0,1.23,1,0,organic,7.24,86.88
8384,6.1,4,16,3,5,1,1,0.1,1,1,organic,14.25,171.0
8385,9.1,7,28,5,6,0,0,1.92,1,1,app_store,8.93,107.16
8393,6.0,2,10,1,7,0,1,1.29,1,0,paid_search,13.37,160.44
8394,26.5,3,5,1,8,1,1,5.12,1,0,organic,13.83,165.96
8398,17.1,5,11,6,5,0,1,0.21,0,1,paid_search,16.22,194.64
8401,2.7,5,10,3,8,0,0,0.88,1,0,organic,7.65,91.8
8403,17.9,6,23,5,1,0,1,1.98,1,0,paid_search,14.21,170.52
8405,10.5,6,14,6,2,0,2,1.1,1,3,referral,21.38,256.56
8413,48.4,1,10,3,2,1,0,0.04,1,0,paid_search,8.63,103.56
8415,25.8,4,10,5,1,0,0,1.93,0,1,app_store,8.45,101.4
8416,10.2,3,1,5,2,0,0,1.19,0,0,app_store,8.1,97.2
8417,7.4,4,13,6,4,1,0,0.14,0,0,paid_search,9.66,115.92
8421,4.8,3,2,1,2,1,1,7.28,1,2,paid_search,11.73,140.76
8424,14.6,2,18,3,8,0,0,0.66,0,1,organic,9.27,111.24
8426,26.4,3,6,3,5,0,0,1.74,1,0,organic,8.91,106.92
8427,9.5,3,15,4,6,1,0,0.83,1,0,app_store,8.25,99.0
8431,23.8,5,7,1,8,1,0,1.96,0,0,organic,8.52,102.24
8443,19.2,0,0,4,1,0,0,4.27,1,1,organic,8.21,98.52
8451,8.9,2,6,2,1,0,0,2.02,1,0,paid_search,7.96,95.52
8460,19.5,6,21,5,8,1,0,0.45,1,2,referral,9.6,115.2
8462,13.7,2,2,3,4,0,0,2.18,1,0,app_store,8.1,97.2
8476,28.9,0,1,3,7,0,0,0.61,1,0,app_store,8.49,101.88
8477,13.2,4,13,3,5,1,0,0.66,0,0,organic,9.1,109.2
8478,31.5,2,3,5,1,0,0,2.12,1,0,organic,9.75,117.0
8481,17.2,4,13,1,2,0,0,0.88,1,1,referral,7.33,87.96
8497,5.5,4,13,1,4,0,1,2.34,1,0,referral,12.6,151.2
8499,25.6,2,8,1,7,0,0,0.81,1,0,app_store,8.06,96.72
8502,9.4,1,7,5,7,0,1,7.46,1,1,organic,13.31,159.72
8504,2.7,5,20,6,8,2,0,2.26,1,0,organic,8.97,107.64
8515,31.2,7,20,1,1,0,1,1.86,1,0,organic,13.18,158.16
8517,47.3,4,5,4,8,0,0,3.21,1,0,organic,9.19,110.28
8520,5.0,4,12,5,8,0,0,0.13,0,0,paid_search,9.46,113.52
8524,22.1,0,4,1,1,0,1,1.94,0,0,organic,14.29,171.48
8529,7.8,2,3,4,7,1,0,1.4,0,1,organic,8.32,99.84
8531,24.5,3,4,1,6,2,2,3.59,1,1,paid_search,21.16,253.92
8534,39.3,2,5,2,1,0,0,0.31,1,1,referral,7.97,95.64
8540,12.0,4,18,1,3,1,0,3.68,0,1,referral,7.79,93.48
8541,14.9,2,1,4,7,0,0,1.67,1,0,organic,7.92,95.04
8552,22.9,7,15,2,2,0,1,0.19,1,0,paid_search,12.6,151.2
8553,36.4,5,18,1,3,1,1,2.94,1,0,paid_search,11.88,142.56
8554,21.3,7,27,4,6,0,0,1.56,1,0,organic,9.39,112.68
8562,18.7,4,16,3,7,0,0,1.5,0,2,organic,8.69,104.28
8567,1.0,4,8,1,5,1,0,7.62,1,0,app_store,8.21,98.52
8584,18.3,2,0,1,4,2,0,0.79,1,1,app_store,8.56,102.72
8588,29.4,1,0,2,6,0,2,1.11,1,0,referral,22.49,269.88
8594,8.8,1,3,2,1,0,0,3.2,1,0,organic,8.5,102.0
8597,13.6,2,8,5,5,0,0,1.01,1,1,paid_search,9.1,109.2
8599,17.8,4,11,6,2,0,1,3.1,1,1,paid_search,15.18,182.16
8603,32.0,4,11,6,5,0,0,1.55,0,0,paid_search,8.47,101.64
8611,1.9,5,18,6,3,0,2,0.21,1,0,referral,24.8,297.6
8614,26.8,6,22,4,2,0,1,0.42,1,0,paid_search,14.58,174.96
8615,6.7,2,5,4,5,0,0,0.63,0,0,referral,9.42,113.04
8623,4.5,5,21,5,4,0,0,1.72,1,0,organic,9.08,108.96
8633,6.2,5,11,4,2,1,0,3.79,1,0,app_store,8.89,106.68
8642,57.4,4,13,6,2,0,0,4.55,0,2,organic,9.59,115.08
8647,20.5,2,6,2,7,0,0,0.56,1,0,app_store,8.85,106.2
8651,10.6,6,25,4,1,0,0,2.91,1,0,paid_search,9.55,114.6
8662,34.7,3,17,3,5,2,1,4.3,1,1,organic,14.73,176.76
8670,21.7,6,25,3,3,1,0,11.22,1,1,referral,8.04,96.48
8684,16.3,6,25,4,2,0,1,3.01,1,1,organic,12.92,155.04
8686,53.1,1,1,1,8,0,1,1.61,1,0,referral,13.94,167.28
8688,55.4,4,17,1,7,0,1,3.25,0,0,paid_search,12.0,144.0
8689,14.7,5,13,6,5,0,0,4.94,0,0,referral,9.43,113.16
8692,16.0,5,13,6,7,0,1,0.39,1,0,paid_search,16.14,193.68
8700,19.8,2,0,1,8,2,1,2.77,1,0,organic,12.02,144.24
8705,17.7,0,0,6,1,0,0,1.0,1,1,organic,8.82,105.84
8708,7.8,7,18,5,2,1,2,0.95,1,0,app_store,23.43,281.16
8719,24.3,6,22,5,6,0,0,3.22,0,1,organic,9.39,112.68
8726,2.8,1,1,2,3,1,0,5.01,1,0,referral,8.4,100.8
8727,32.8,4,16,6,3,0,0,1.86,1,0,paid_search,9.58,114.96
8729,10.9,5,11,2,8,0,0,3.9,1,0,organic,7.95,95.4
8745,29.7,7,19,3,3,0,1,0.95,1,0,paid_search,13.26,159.12
8747,17.0,4,16,1,7,0,1,3.26,1,0,organic,12.25,147.0
8750,24.4,1,3,4,3,1,1,0.3,1,2,paid_search,13.03,156.36
8751,26.5,6,5,4,2,0,0,0.07,1,1,organic,9.15,109.8
8753,9.9,5,19,3,7,0,1,1.32,1,1,organic,14.36,172.32
8762,26.2,6,19,6,7,0,1,0.65,1,1,paid_search,13.75,165.0
8766,7.2,1,1,1,7,1,0,1.44,0,0,organic,7.7,92.4
8768,9.4,3,12,3,1,2,1,0.72,1,0,organic,13.12,157.44
8781,20.6,5,13,5,3,0,0,13.28,1,0,paid_search,9.28,111.36
8782,14.1,1,1,5,6,1,1,1.53,0,1,referral,13.33,159.96
8784,18.8,5,15,3,3,3,0,3.14,1,2,referral,8.15,97.8
8788,19.9,1,1,1,8,0,0,0.95,1,2,referral,8.48,101.76
8810,61.8,2,7,3,7,1,1,0.99,1,0,referral,13.18,158.16
8813,16.1,1,9,2,8,0,0,1.35,1,0,referral,8.47,101.64
8814,16.1,5,17,5,8,1,1,3.78,1,2,organic,15.38,184.56
8818,24.8,2,8,2,1,0,2,2.02,1,0,paid_search,19.99,239.88
8825,10.6,2,6,3,4,0,1,1.67,0,1,paid_search,12.91,154.92
8835,11.9,0,8,6,4,0,0,4.53,1,0,organic,9.67,116.04
8837,20.1,1,8,2,6,1,0,0.92,0,0,app_store,7.58,90.96
8841,11.4,2,4,6,3,0,1,4.04,1,0,organic,15.71,188.52
8843,8.9,6,20,5,6,0,0,0.38,0,0,organic,9.47,113.64
8857,12.5,7,15,3,7,1,0,2.93,0,0,paid_search,9.05,108.6
8871,4.2,4,17,5,5,0,1,1.56,1,1,app_store,13.49,161.88
8885,13.9,3,10,3,6,0,0,3.11,1,0,paid_search,8.96,107.52
8889,9.1,2,13,2,5,1,2,1.23,0,1,organic,19.33,231.96
8897,8.2,4,16,4,6,2,1,3.44,1,1,paid_search,13.58,162.96
8900,3.8,0,0,4,8,2,0,0.14,1,0,app_store,9.1,109.2
8908,19.7,4,17,6,2,0,0,0.78,0,1,referral,9.77,117.24
8917,4.4,1,0,3,3,0,0,4.24,1,0,referral,8.21,98.52
8919,20.2,0,0,2,5,0,0,1.65,1,0,organic,8.12,97.44
8926,11.8,2,5,6,8,0,0,2.45,1,0,paid_search,9.2,110.4
8927,2.9,2,3,2,2,0,0,0.41,1,1,paid_search,8.3,99.6
8939,17.8,4,2,6,5,1,0,2.4,1,1,paid_search,9.78,117.36
8945,12.3,2,3,2,3,0,1,3.35,1,0,organic,13.24,158.88
8953,26.2,4,15,4,8,0,0,1.31,1,1,organic,8.7,104.4
8955,9.1,6,16,5,8,0,0,1.6,1,0,app_store,8.59,103.08
8958,14.6,3,6,2,5,0,0,0.34,1,0,referral,8.22,98.64
8959,6.2,6,15,3,6,0,0,2.83,0,1,organic,7.63,91.56
8960,13.4,4,12,5,1,0,0,1.38,1,0,app_store,8.61,103.32
8966,2.6,5,11,3,5,0,0,0.76,1,1,app_store,8.09,97.08
8975,9.8,2,3,6,3,0,0,3.63,1,2,app_store,8.79,105.48
8980,14.5,4,19,4,8,1,1,3.54,1,1,organic,14.1,169.2
8989,11.4,1,3,1,4,1,0,0.69,1,0,referral,8.16,97.92
8992,65.5,3,14,2,8,0,0,1.26,1,0,organic,8.06,96.72
8997,40.7,2,14,1,7,2,0,4.08,0,2,organic,8.58,102.96
8999,25.0,6,7,2,2,0,0,1.31,1,1,paid_search,8.41,100.92
9001,21.8,4,12,3,3,0,0,2.09,0,2,organic,8.51,102.12
9002,15.9,0,3,1,8,1,1,3.35,1,0,organic,13.22,158.64
9009,26.9,6,19,5,4,0,0,2.69,0,0,paid_search,8.16,97.92
9027,11.6,3,1,4,3,1,1,3.65,0,0,paid_search,12.97,155.64
9034,26.2,7,22,3,6,1,1,0.85,1,0,paid_search,13.15,157.8
9045,15.3,7,27,3,3,1,2,0.65,1,0,organic,20.02,240.24
9052,11.1,6,20,2,8,0,2,1.08,0,1,referral,21.17,254.04
9055,18.5,1,5,3,6,1,0,3.9,0,1,organic,8.06,96.72
9056,32.0,1,7,1,3,0,0,0.59,1,1,paid_search,7.96,95.52
9063,7.6,4,13,5,1,0,1,0.97,1,0,organic,15.19,182.28
9065,3.1,1,0,3,4,1,0,5.17,0,2,organic,8.91,106.92
9070,19.8,6,8,2,4,0,0,1.03,0,0,paid_search,8.13,97.56
9075,5.1,2,9,5,5,0,1,3.3,1,1,paid_search,13.59,163.08
9079,7.3,5,15,5,6,0,0,7.01,1,2,organic,8.93,107.16
9082,23.9,3,10,2,2,2,0,0.15,1,2,organic,8.41,100.92
9089,3.3,4,0,5,8,0,2,1.35,1,0,app_store,20.18,242.16
9092,6.7,2,6,3,2,0,0,2.27,1,3,referral,7.73,92.76
9095,57.1,3,6,6,2,0,1,1.07,1,1,organic,13.79,165.48
9096,22.2,4,16,5,6,0,0,1.17,1,2,organic,9.2,110.4
9104,30.8,6,15,6,8,1,0,2.42,0,0,referral,9.57,114.84
9122,4.8,2,6,1,1,0,2,2.63,0,0,organic,19.49,233.88
9127,9.1,3,18,3,6,0,0,0.77,0,1,organic,7.92,95.04
9130,58.2,5,11,4,3,0,0,0.83,1,1,organic,9.36,112.32
9132,24.0,5,16,1,1,0,2,0.17,1,0,referral,18.51,222.12
9133,23.7,6,16,3,7,0,1,3.44,0,1,referral,14.01,168.12
9140,58.5,1,0,3,5,0,0,7.2,1,1,app_store,7.83,93.96
9146,15.6,3,13,4,4,0,0,1.83,1,0,organic,8.87,106.44
9149,11.7,6,19,5,8,1,0,0.94,0,0,organic,9.28,111.36
9152,36.7,6,13,3,2,0,1,0.86,1,0,organic,13.71,164.52
9154,44.0,2,3,6,2,0,1,2.2,1,1,paid_search,15.55,186.6
9162,4.5,3,3,4,2,1,0,1.18,1,1,referral,9.07,108.84
9167,22.6,6,21,4,7,0,0,11.43,1,0,app_store,8.85,106.2
9172,11.2,7,19,5,8,0,1,1.1,0,0,referral,14.08,168.96
9174,15.5,5,8,2,4,1,1,0.59,1,1,organic,13.86,166.32
9176,5.7,4,15,2,7,0,0,2.33,0,2,paid_search,7.79,93.48
9180,3.7,3,6,1,7,1,0,0.31,1,1,organic,7.63,91.56
